来源,产品名称,备案编码,产品全称,备案编号,基金管理人,投资顾问,成立日期,备案日期,托管券商,基金经理,开放日,是否可临开,申购费,追加限制,赎回费,预警线,封闭期,平仓线,管理费率,管理费说明,托管费,行政外包服务费,业绩报酬说明,管理规模,登记编号
团队跟踪,汇利玖奕6号私募证券投资基金A类份额,VG908A,汇利玖奕6号私募证券投资基金A类份额,VG908A,上海汇利资管,,2022-03-22,,申万宏源证券有限公司,,每个交易日,可临开赎回,0%,,0%,,,,0.01,,0.025%,0.025%,当收益率在 0%之内时，不计提；当收益率大于 0%时，超出部分计提比例为 40%,0-5亿元,P1000313
团队跟踪,赜远金选沪深300指数增强1号私募证券投资基金B类份额,VH433B,赜远金选沪深300指数增强1号私募证券投资基金B类份额,VH433B,上海天演,珠海赜远私募基金,2022-03-23,2022-03-28,中信证券股份有限公司,,,否,,,,,,,0,,,,,100亿元以上,P1004907
团队跟踪,四时之言1号私募证券投资基金A类份额,VH545A,四时之言1号私募证券投资基金A类份额,VH545A,青岛四时,,2022-03-29,2022-04-07,中信证券股份有限公司,,每周周五,否,,10万元起,,,,,0,,0.015%,0.015%,,0-5亿元,P1070945
团队跟踪,永利晨曦1号私募证券投资基金A类份额,VH770A,永利晨曦1号私募证券投资基金A类份额,VH770A,浙江钱唐永利资管,,2022-05-13,2022-05-13,国泰君安证券股份有限公司,,开放日：成立日之后每满 6 个月的对日（以上开放日如遇非交易日，均顺延至下一交易日）。基金成立日：2022-05-13   例如：基金成立日为 2022 年 3 月 30 日，则首个开放日为 2022 年 9 月 30 日，下一个开放日则为 2023 年 3 月 30 日。无锁定期。,可临开赎回,0,,赎回费：本基金A 类份额持有期限低于330 天（不含）的，赎回 费率为1%，份额持有期在330 天及以上的，赎回费率为0%,0.8,无,0.75,0.015,,,,业绩报酬的计算采取“单客户单笔份额高水位法”：在两类情况下管理人将根据基金份额持有人的收益情况对本基金提取业绩报酬，一类是基金份额持有人申请赎回或本基金终止时提取业绩报酬；另一类是分红时提取业绩报酬。R=基金份额持有人每一基金份额的年化收益率。当 R≥0 时，提取 20%作为业绩报酬；,50-100亿元,P1071364
团队跟踪,量派国证2000增强28号私募证券投资基金A类份额,VH784A,量派国证2000增强28号私募证券投资基金A类份额,VH784A,上海量派投资,,2022-08-15,,招商证券股份有限公司,,每个工作日,否,1%,,持有期小于6个月，赎回费率为1%；持有期大等于6个月，赎回费率为0%,,无,,0.01,,0.025%,0.025%,对标国证 2000 指数超额部分计提20%,100亿元以上,P1071253
团队跟踪,量派国证2000增强28号私募证券投资基金C类份额,VH784C,量派国证2000增强28号私募证券投资基金C类份额,VH784C,上海量派投资,,2022-08-15,2022-08-18,招商证券股份有限公司,,每个工作日,否,,,,,无,,0,,0.025%,0.025%,,100亿元以上,P1071253
团队跟踪,致同添利套利多策略私募证券投资基金A类份额,VH951A,致同添利套利多策略私募证券投资基金A类份额,VH951A,上海致同投资,,2022-03-24,,兴业证券股份有限公司,,每周周一（需持有满 1 个月（30 个自然日）后方可在开放日进行赎回）,否,0%,,0%,0.95,,0.92,0.01,,0.025％,0.025％,20％,20-50亿元,P1003519
团队跟踪,时间序列红橡多策略套利一号私募证券投资基金A类份额,VH992A,时间序列红橡多策略套利一号私募证券投资基金A类份额,VH992A,青岛时间序列资管,,2022-04-21,2022-04-28,中泰证券股份有限公司,,,否,,,,,,,0,,,,,10-20亿元,P1071639
团队跟踪,时间序列红橡多策略套利一号私募证券投资基金B类份额,VH992B,时间序列红橡多策略套利一号私募证券投资基金B类份额,VH992B,青岛时间序列资管,,2022-04-21,,中泰证券股份有限公司,,每周周五,否,0%,,0%,0.9,无,0.85,0.01,,0.025%,0.025%,计提0%以上整体收益的20%,10-20亿元,P1071639
团队跟踪,半鞅量化专享18号私募证券投资基金B类份额,VJ488B,半鞅量化专享18号私募证券投资基金B类份额,VJ488B,半鞅基金,,2022-04-29,2022-04-30,招商证券股份有限公司,,,否,,,,,,,0,,,,,100亿元以上,P1072919
团队跟踪,禄格2号B类,VJ549B,禄格2号私募证券投资基金B类份额,VJ549B,陕西禄格,,2022-03-28,2022-04-06,中信证券股份有限公司,,周开放,否,0%,,0%,,无,,0.015,,,,年化收益小于等于20%以下的部分收取20% ，年化20%以上的部分收取30%,0-5亿元,P1072306
团队跟踪,开思港股通中国红利C类,VK053C,开思港股通中国红利私募证券投资基金C类份额,VK053C,上海开思,,2022-06-09,2022-06-10,中信建投证券股份有限公司,,每个工作日,否,0%,10万元起,0%,,无,,0.008,,0.02%,0.02%,12%,100亿元以上,P1032176
团队跟踪,量道投资-招享锐进兵法6号私募证券投资基金A类,VK162A,量道投资-招享锐进兵法6号私募证券投资基金A类,VK162A,深圳量道投资,,2022-04-01,0000-00-00,招商银行股份有限公司,,,否,,,,,,,0,,,,,100亿元以上,P1016658
团队跟踪,托特市场中性1号B类,VK190B,托特市场中性1号私募证券投资基金B类份额,VK190B,三亚托特,,2022-07-27,2022-08-01,中信建投证券股份有限公司,,每周周三、周五,否,0%,1万元起,0%,0.92,无,0.9,0.01,,0.015%,0.015%,业绩报酬计提采取单客户单笔份额高水位法，在基金份额持有人赎回、分红和基金终止时计提业绩报酬。计提比例为20%。,100亿元以上,P1073258
团队跟踪,源晖中证500指数增强2号私募证券投资基金B类份额,VK217B,源晖中证500指数增强2号私募证券投资基金B类份额,VK217B,北京源晖投资,,2022-04-15,2022-04-15,申万宏源证券有限公司,,,否,,,,,,,0,,,,,5-10亿元,P1067910
团队跟踪,远信中国优质企业逆向策略1号私募证券投资基金B类,VK442B,远信中国优质企业逆向策略1号私募证券投资基金B类,VK442B,珠海远信,,2022-04-06,2022-04-11,广发证券股份有限公司,,每个交易日,否,0%,1万元起,持有期小于365天，赎回费率为1%；持有期大等于365天，赎回费率为0%,,,,0.01,,0.05%,0.05%,"16%。
业绩基准日：固定时点提取（每年12月20日）、收益分配基准日(若有)、投资者赎回日和基金清算基准日提取。",100亿元以上,P1029313
团队跟踪,垂云钟灵1号A类份额,VK868A,垂云钟灵1号A类份额,VK868A,海南垂云,,2022-05-05,2022-05-10,国泰君安证券股份有限公司,,,否,,,,,,,0,,,,,50-100亿元,P1072319
团队跟踪,德贝中证1000指数增强1号私募证券投资基金B类份额,VL369B,德贝中证1000指数增强1号私募证券投资基金B类份额,VL369B,上海德贝,,2022-04-22,2022-04-28,国泰君安证券股份有限公司,,,否,,,,,,,0,,,,,100亿元以上,P1071472
团队跟踪,艳珍山水1号A类,VL455A,艳珍山水1号私募证券投资基金A类份额,VL455A,北京艳珍,,2022-04-12,2022-04-13,中信证券股份有限公司,,每个交易日,否,,10万元起,,,,,0.01,,0.025%,,20%,10-20亿元,P1033899
团队跟踪,博孚利青璜2号私募证券投资基金A类份额,VL530A,博孚利青璜2号私募证券投资基金A类份额,VL530A,厦门博孚利资管,,2022-04-12,2022-04-12,招商证券股份有限公司,,每周二、周四申赎,可临开赎回,0,1万元起,180天1%,0.95,无,0.92,0.01,,0.02%,0.02%,,50-100亿元,P1023120
团队跟踪,博孚利青璜2号私募证券投资基金B类份额,VL530B,博孚利青璜2号私募证券投资基金B类份额,VL530B,厦门博孚利资管,,2022-04-12,2022-04-12,招商证券股份有限公司,,每周周二、周四,可临开赎回,0%,1万元起,0%,0.95,无,0.92,0,,0.02%,0.02%,不计提业绩报酬,50-100亿元,P1023120
团队跟踪,托特中证500指数增强3号私募证券投资基金A类份额,VL637A,托特中证500指数增强3号私募证券投资基金A类份额,VL637A,三亚托特,,2022-04-26,,中信证券股份有限公司,,每周周三,否,0%,1万元起,0%,0.7,无,0.6,0.01,,0.015%,0.015%,将根据委托人的期间年化收益率（R）超过业绩比较基准（不含）以上部分按照【20】%的比例收取业绩报酬，其中，本基金的业绩比较基准为：max(同期【中证 500 指数】年化收益率， 0%）,100亿元以上,P1073258
团队跟踪,托特市场中性2号私募证券投资基金A类份额,VL645A,托特市场中性2号私募证券投资基金A类份额,VL645A,三亚托特,,2022-04-18,,中信证券股份有限公司,,每周三,可临开赎回,0,不低于1万元,0,0.92,无,0.9,0.01,,0.015%,0.015%,20%,100亿元以上,P1073258
团队跟踪,金时鉐玖私募证券投资基金B类份额,VL784B,金时鉐玖私募证券投资基金B类份额,VL784B,厦门金时资管,,2022-04-12,2022-04-15,兴业证券股份有限公司,,本基金自成立之日起每周三开放申购和赎回（遇非交易日顺延至本周的下一个交易日，若本周无交易日可顺延，则不再顺延至下周，即本周不进行开放）。可设置临时开放日，临时开放日不允许申购只可赎回。,可临开赎回,1%,1万元起,1%,0.75,投资者参与的每笔基金份额需持有满3个月（90个自然日）后方可在开放日进行赎回（因财产分配再投资增加的份额不受此限制）。持有期低于3个月（90个自然日）的基金份额经管理人同意后可以赎回，未经管理人同意不得赎回,0.7,0.01,本基金的管理费按基金资产净值的1％年费率计提。,0.03％,0.03％,R=20%，为基金份额业绩报酬提取比例。,5-10亿元,P1065492
团队跟踪,蒙玺量化选股1号私募证券投资基金B类,VM063B,蒙玺量化选股1号私募证券投资基金B类,VM063B,上海蒙玺投资,,2022-04-28,,国泰君安证券股份有限公司,,每个交易日,否,1%,,0%,,无,,0.01,, 0.025%, 0.025%,20%,100亿元以上,P1063294
团队跟踪,佳泽臻和一号B类,VM593B,佳泽臻和一号私募证券投资基金B类份额,VM593B,海南佳泽,,2022-04-26,,国信证券股份有限公司,,每个工作日,可临开申购和可临开赎回, 0%,, 0%,0.85,,0.8,0.01,,0.025%,0.025%,"20%。
计提基准日：固定计提时点（每年12 月 25 日，如遇节假日则顺延至下一工作日）、份额赎回日和基金终止日提取。",5-10亿元,P1073283
团队跟踪,佳泽水木一号C类,VN198C,佳泽水木一号私募证券投资基金C类份额,VN198C,海南佳泽,,2022-04-25,2022-05-06,中信证券股份有限公司,,,否,,,,,,,0,,,,,5-10亿元,P1073283
团队跟踪,易者共赢1号私募证券投资基金A类份额,VN330A,易者共赢1号私募证券投资基金A类份额,VN330A,杭州易者,,2022-04-22,2022-05-05,中信证券股份有限公司,,每个工作日开放,否,本基金的申购费率为0.5%(不列入基金资产),,"＜【365天】 1%,大于365天0",0.9,无,0.85,0.01,每日计提，按季支付。,,0.01,"第i个委托人第j笔投资的高水位，本基金A类份额业绩报酬的提取比例（Y）为【20】%。
2026年1.14日录入",0-5亿元,P1073117
团队跟踪,观理摘金成长1号私募证券投资基金A类份额,VP162A,观理摘金成长1号私募证券投资基金A类份额,VP162A,广东观理,,2022-05-12,2022-05-19,招商证券股份有限公司,,,否,,,,,,,0,,,,,5-10亿元,P1073247
团队跟踪,观理摘金稳健1号私募证券投资基金A类份额,VP165A,观理摘金稳健1号私募证券投资基金A类份额,VP165A,广东观理,,2022-05-09,2022-05-17,招商证券股份有限公司,,每周二,否,,,1年以上不收；＜1年收0.5%,,,,0.015,,,,,5-10亿元,P1073247
团队跟踪,朗坤添盈3号私募证券投资基金A类份额,VP451A,朗坤添盈3号私募证券投资基金A类份额,VP451A,福州朗坤,,2022-05-06,2022-05-12,华泰证券股份有限公司,,每个交易日,否,1%,,3%,0.98,无,0.97,0.005,,0.025%,0.025%,,0-5亿元,P1070827
团队跟踪,鲲腾磐石CTA增强2号私募证券投资基金B类份额,VQ624B,鲲腾磐石CTA增强2号私募证券投资基金B类份额,VQ624B,深圳鲲腾,,2022-05-25,2022-05-31,国泰君安证券股份有限公司,,每周周一、三,可临开赎回,1%,,持有期小于180 天，赎回费率为1%；持有期大等于180天，赎回费率为0%，归基金管理人,0.7,无,0.65,0.01,,0.025%,0.025%,20%,5-10亿元,P1025308
团队跟踪,量道钻选CTA1号私募证券投资基金B类份额,VQ846B,量道钻选CTA1号私募证券投资基金B类份额,VQ846B,深圳量道投资,,2022-08-23,2022-08-29,招商证券股份有限公司,,每个交易日,否,0%,1万元起,0%,,无,,0.01,,,0.015％,"18%。
计提基准日：赎回日、基金终止日、分红日、固定结算日（每年最后一个交易日）",100亿元以上,P1016658
团队跟踪,量魁湘水麓山十三号私募证券投资基金B类,VQ895B,量魁湘水麓山十三号私募证券投资基金B类,VQ895B,上海量魁,,2022-05-27,,国泰君安证券股份有限公司,,每周周一、周三、周五,否,0%,,0%,0.85,无,0.8,0.01,,0.025%,0.025%,"计提基准（B）：0%；
持有期的年化收益率（R）与计提基准的差额（即R-B）高于0%但低于或等于30%的，业绩报酬计提比例为35%；（R-B）高于30%的，业绩报酬计提比例按照35%和40%分段计算。",100亿元以上,P1062372
团队跟踪,守正用奇龙珠1号A类,VR172A,守正用奇龙珠1号私募证券投资基金A类份额,VR172A,广州守正用奇,,2022-05-20,2022-05-20,招商证券股份有限公司,,本基金申购开放日为每自然周周二、周四（遇节假日均顺延至下一工作日，如顺延至同一天，则上述重合的申购开放日只开放一个工作日），赎回开放日为每自然月的第一个周二（遇节假日则顺延至下一工作日）及每自然年5月第一个工作日,否, 1%,1万元起,持有期小于3个月，赎回费率为1%；持有期大等于3个月且小于6个月，赎回费率为0.5%；持有期大等于6个月，赎回费率为0%,,无,0.75,0.01,,0.01%,0.01%,业绩报酬提取时点分为固定时点提取、分红时提取、赎回时提取和合同终止时提取。固定时点提取是在每自然年 5 月第一个工作日。在业绩报酬固定提取时点提取业绩报酬的，业绩报酬以扣减基金份额持有人份额的方式提取。本基金收益分配方案由基金管理人拟定,20-50亿元,P1021611
团队跟踪,守正用奇龙珠1号私募证券投资基金B类份额,VR172B,守正用奇龙珠1号私募证券投资基金B类份额,VR172B,广州守正用奇,,2022-05-20,2022-05-30,招商证券股份有限公司,,本基金申购开放日为每自然周周二、周四（遇节假日均顺延至下一工作日，如顺延至同一天，则上述重合的申购开放日只开放一个工作日），赎回开放日为每自然月的第一个周二（遇节假日则顺延至下一工作日）及每自然年5月第一个工作日，如果出现申购开放日和赎回开放日为同一天，则当天允许投资者申购和赎回,否,,1万元起,,,无,0.75,0,,,,,20-50亿元,P1021611
团队跟踪,亦赋银河1号中证500指数增强B类,VR402B,亦赋银河1号中证500指数增强私募证券投资基金B类,VR402B,海南亦赋,,2022-05-30,2022-06-02,中信证券股份有限公司,,每周周三、周五,否,,,持有期小于3个月，赎回费率为1%；持有期为3-6个月，赎回费率为0.5%；持有期为6个月以上，赎回费率为0%,,,,0.015,,,0.03%,当基金份额赎回、基金终止或分红时，管理人将提取赎回份额或分红份额当期收益的20%作为业绩报酬,50-100亿元,P1073329
团队跟踪,国源不争11号私募证券投资基金A类份额,VR930A,国源拾金安和10号私募证券投资基金A类份额,VR930A,深圳国源信达资管,,2022-06-16,2022-06-23,中国银河证券股份有限公司,,"每周三为开放日；如遇节假日则顺延至下一个交易
日。",可临开赎回,认购费0%；申购费1%,本私募基金最小追加认/申购单位为人民币 1 万元。,持有期限小于12个月1.5%；持有期限大于等于12个月0%,,无,,0.015,1.5%,0.05%；每日收取下限为28元；产品提前终止不满1万元按照1万元收取,0.05%；每日收取下限为28元；产品提前终止不满1万元按照1万元收取,对超过上次成功计提基准日基金份额累计净值部分按 20%比例进行计提。,100亿元以上,P1061199
团队跟踪,半鞅量化对冲1号私募证券投资基金B类份额,VS371B,半鞅量化对冲1号私募证券投资基金B类份额,VS371B,半鞅基金,,2022-05-25,2022-05-30,招商证券股份有限公司,,本基金开放日为每个工作日。,否,0,,若基金份额持有时间少于 180 个自然日，赎回费率为 1%；若基金份额持有时间大于等 于 180 个自然日少于 365 个自然日，赎回费率为 0.5%；若基金份额持有时间大于等于 365 个自然日，赎回费率为 0,,,,0.015,,0.01,0.01,收益的15%,100亿元以上,P1072919
